name,params,hold,15m_pnl,15m_win,15m_trades,15m_pf,60m_pnl,60m_win,60m_trades,60m_pf,1d_pnl,1d_win,1d_trades,1d_pf
momentum_roc,"{'n': 40, 'thresh': 3.0}",10,,,,,,,,,,,,
breakout,{'lookback': 45},1,-10752.12,1.6,125.0,0.03,-4318.4,3.9,51.0,0.03,,,,
breakout,{'lookback': 45},2,-10292.79,1.8,114.0,0.01,-3791.34,11.6,43.0,0.15,,,,
breakout,{'lookback': 45},3,-7699.92,7.3,96.0,0.07,-3167.64,20.5,39.0,0.23,,,,
breakout,{'lookback': 45},5,-7857.65,7.2,83.0,0.04,-2752.63,29.0,31.0,0.27,,,,
breakout,{'lookback': 45},7,-5916.65,9.7,72.0,0.13,-1729.21,34.6,26.0,0.35,,,,
breakout,{'lookback': 45},10,-4341.93,13.6,59.0,0.18,-2539.98,30.4,23.0,0.32,,,,
donchian,{'lookback': 45},1,-5269.46,3.0,66.0,0.06,-3453.2,8.8,34.0,0.05,,,,
donchian,{'lookback': 45},2,-5160.18,3.3,60.0,0.02,-3470.21,13.3,30.0,0.12,,,,
donchian,{'lookback': 45},3,-3572.99,11.3,53.0,0.13,-3355.37,13.8,29.0,0.16,,,,
donchian,{'lookback': 45},5,-3336.12,11.1,45.0,0.1,-2808.73,24.0,25.0,0.19,,,,
donchian,{'lookback': 45},7,-3089.81,9.3,43.0,0.2,-1500.04,38.1,21.0,0.4,,,,
donchian,{'lookback': 45},10,-2403.65,15.4,39.0,0.27,-1982.55,33.3,18.0,0.34,,,,
momentum_roc,"{'n': 45, 'thresh': 1.0}",1,-13014.28,1.4,147.0,0.01,-11769.03,7.8,129.0,0.06,-398.11,50.0,10.0,0.56
momentum_roc,"{'n': 45, 'thresh': 1.0}",2,-9384.51,5.3,114.0,0.04,-9744.86,19.0,100.0,0.11,,,,
momentum_roc,"{'n': 45, 'thresh': 1.0}",3,-7568.79,7.1,98.0,0.07,-7569.72,19.5,82.0,0.19,,,,
momentum_roc,"{'n': 45, 'thresh': 1.0}",5,-6560.07,8.0,75.0,0.04,-6352.22,28.6,63.0,0.24,,,,
momentum_roc,"{'n': 45, 'thresh': 1.0}",7,-5303.37,10.3,58.0,0.11,-6036.74,25.5,51.0,0.2,,,,
momentum_roc,"{'n': 45, 'thresh': 1.0}",10,-4849.17,13.7,51.0,0.11,-4471.0,18.9,37.0,0.24,,,,
momentum_roc,"{'n': 45, 'thresh': 1.5}",1,-3323.03,6.0,50.0,0.1,-8154.75,10.3,87.0,0.07,,,,
momentum_roc,"{'n': 45, 'thresh': 1.5}",2,-3248.57,2.5,40.0,0.02,-6288.96,16.2,68.0,0.11,,,,
momentum_roc,"{'n': 45, 'thresh': 1.5}",3,-2671.03,12.1,33.0,0.05,-5883.65,26.3,57.0,0.18,,,,
momentum_roc,"{'n': 45, 'thresh': 1.5}",5,-1372.79,19.2,26.0,0.27,-3836.11,27.3,44.0,0.3,,,,
momentum_roc,"{'n': 45, 'thresh': 1.5}",7,-1555.78,13.6,22.0,0.25,-3764.3,34.3,35.0,0.23,,,,
momentum_roc,"{'n': 45, 'thresh': 1.5}",10,-1588.12,20.0,20.0,0.21,-3383.43,20.7,29.0,0.22,,,,
momentum_roc,"{'n': 45, 'thresh': 2.0}",1,-2460.36,0.0,24.0,0.0,-5027.12,10.5,57.0,0.06,,,,
momentum_roc,"{'n': 45, 'thresh': 2.0}",2,-1380.32,11.1,18.0,0.17,-4023.58,20.0,45.0,0.11,,,,
momentum_roc,"{'n': 45, 'thresh': 2.0}",3,-928.74,6.7,15.0,0.24,-3788.51,21.6,37.0,0.15,,,,
momentum_roc,"{'n': 45, 'thresh': 2.0}",5,-769.35,18.2,11.0,0.31,-2173.42,21.4,28.0,0.32,,,,
momentum_roc,"{'n': 45, 'thresh': 2.0}",7,-851.79,20.0,10.0,0.29,-1962.88,37.5,24.0,0.31,,,,
momentum_roc,"{'n': 45, 'thresh': 2.0}",10,,,,,-2071.57,30.0,20.0,0.28,,,,
momentum_roc,"{'n': 45, 'thresh': 2.5}",1,-1287.77,0.0,13.0,0.0,-3006.66,15.6,45.0,0.12,,,,
momentum_roc,"{'n': 45, 'thresh': 2.5}",2,-1128.74,0.0,10.0,0.0,-3424.55,17.1,35.0,0.05,,,,
momentum_roc,"{'n': 45, 'thresh': 2.5}",3,,,,,-2183.6,32.3,31.0,0.26,,,,
momentum_roc,"{'n': 45, 'thresh': 2.5}",5,,,,,-1948.66,21.7,23.0,0.24,,,,
momentum_roc,"{'n': 45, 'thresh': 2.5}",7,,,,,-1819.85,10.5,19.0,0.2,,,,
momentum_roc,"{'n': 45, 'thresh': 2.5}",10,,,,,-1067.18,28.6,14.0,0.4,,,,
momentum_roc,"{'n': 45, 'thresh': 3.0}",1,,,,,-2568.56,9.7,31.0,0.0,,,,
momentum_roc,"{'n': 45, 'thresh': 3.0}",2,,,,,-2640.1,12.0,25.0,0.0,,,,
momentum_roc,"{'n': 45, 'thresh': 3.0}",3,,,,,-1815.23,23.8,21.0,0.19,,,,
momentum_roc,"{'n': 45, 'thresh': 3.0}",5,,,,,-1335.32,37.5,16.0,0.34,,,,
momentum_roc,"{'n': 45, 'thresh': 3.0}",7,,,,,-1246.37,26.7,15.0,0.27,,,,
momentum_roc,"{'n': 45, 'thresh': 3.0}",10,,,,,-1270.75,25.0,12.0,0.33,,,,
breakout,{'lookback': 50},1,-10438.84,1.7,120.0,0.03,-3600.82,6.8,44.0,0.04,,,,
breakout,{'lookback': 50},2,-9861.25,1.8,110.0,0.01,-3325.44,10.5,38.0,0.11,,,,
breakout,{'lookback': 50},3,-7351.52,6.5,92.0,0.07,-2949.29,20.6,34.0,0.22,,,,
breakout,{'lookback': 50},5,-7670.59,6.2,80.0,0.03,-1857.37,30.8,26.0,0.34,,,,
breakout,{'lookback': 50},7,-5538.06,10.1,69.0,0.14,-1755.23,30.4,23.0,0.29,,,,
breakout,{'lookback': 50},10,-4003.29,12.5,56.0,0.17,-2314.98,31.8,22.0,0.3,,,,
donchian,{'lookback': 50},1,-5103.74,3.2,63.0,0.06,-2697.29,10.7,28.0,0.06,,,,
donchian,{'lookback': 50},2,-4986.56,3.5,57.0,0.02,-2828.59,16.0,25.0,0.14,,,,
donchian,{'lookback': 50},3,-3472.35,10.0,50.0,0.13,-2714.25,16.7,24.0,0.19,,,,
donchian,{'lookback': 50},5,-3266.35,11.6,43.0,0.1,-1769.52,30.0,20.0,0.3,,,,
donchian,{'lookback': 50},7,-2958.63,9.8,41.0,0.21,-1232.36,35.3,17.0,0.43,,,,
donchian,{'lookback': 50},10,-2123.27,13.9,36.0,0.29,-1913.08,29.4,17.0,0.3,,,,
momentum_roc,"{'n': 50, 'thresh': 1.0}",1,-13940.89,1.9,161.0,0.01,-11077.54,15.2,125.0,0.08,,,,
momentum_roc,"{'n': 50, 'thresh': 1.0}",2,-11180.31,4.7,128.0,0.02,-9146.3,22.4,98.0,0.12,,,,
momentum_roc,"{'n': 50, 'thresh': 1.0}",3,-8182.15,5.8,104.0,0.08,-8093.66,24.1,83.0,0.16,,,,
momentum_roc,"{'n': 50, 'thresh': 1.0}",5,-5924.29,13.0,77.0,0.13,-6835.66,23.8,63.0,0.18,,,,
momentum_roc,"{'n': 50, 'thresh': 1.0}",7,-5542.25,13.8,65.0,0.15,-5409.39,32.7,49.0,0.25,,,,
momentum_roc,"{'n': 50, 'thresh': 1.0}",10,-4584.9,18.5,54.0,0.16,-5326.36,24.4,41.0,0.29,,,,
momentum_roc,"{'n': 50, 'thresh': 1.5}",1,-4716.27,1.8,56.0,0.01,-7998.26,12.6,87.0,0.09,,,,
momentum_roc,"{'n': 50, 'thresh': 1.5}",2,-3713.62,4.7,43.0,0.09,-6191.94,20.6,68.0,0.11,,,,
momentum_roc,"{'n': 50, 'thresh': 1.5}",3,-2925.97,7.9,38.0,0.12,-6710.81,20.3,59.0,0.09,,,,
momentum_roc,"{'n': 50, 'thresh': 1.5}",5,-2400.53,13.8,29.0,0.15,-4290.03,28.9,45.0,0.26,,,,
momentum_roc,"{'n': 50, 'thresh': 1.5}",7,-2025.64,8.7,23.0,0.18,-4213.01,29.7,37.0,0.24,,,,
momentum_roc,"{'n': 50, 'thresh': 1.5}",10,-1915.2,15.0,20.0,0.15,-3068.67,34.5,29.0,0.34,,,,
momentum_roc,"{'n': 50, 'thresh': 2.0}",1,-2476.43,0.0,25.0,0.0,-5634.71,13.4,67.0,0.08,,,,
momentum_roc,"{'n': 50, 'thresh': 2.0}",2,-1642.1,5.3,19.0,0.01,-4507.19,20.8,53.0,0.11,,,,
momentum_roc,"{'n': 50, 'thresh': 2.0}",3,-1626.89,0.0,16.0,0.0,-4515.86,31.1,45.0,0.14,,,,
momentum_roc,"{'n': 50, 'thresh': 2.0}",5,-1000.79,8.3,12.0,0.06,-3537.76,20.0,35.0,0.14,,,,
momentum_roc,"{'n': 50, 'thresh': 2.0}",7,-1090.65,10.0,10.0,0.03,-2240.46,41.4,29.0,0.32,,,,
momentum_roc,"{'n': 50, 'thresh': 2.0}",10,,,,,-3656.81,25.0,24.0,0.17,,,,
momentum_roc,"{'n': 50, 'thresh': 2.5}",1,-1538.35,0.0,16.0,0.0,-4659.91,10.6,47.0,0.04,,,,
momentum_roc,"{'n': 50, 'thresh': 2.5}",2,-1098.87,0.0,12.0,0.0,-3277.67,22.2,36.0,0.09,,,,
momentum_roc,"{'n': 50, 'thresh': 2.5}",3,,,,,-4263.71,21.9,32.0,0.07,,,,
momentum_roc,"{'n': 50, 'thresh': 2.5}",5,,,,,-3304.05,20.8,24.0,0.05,,,,
momentum_roc,"{'n': 50, 'thresh': 2.5}",7,,,,,-3006.29,20.0,20.0,0.09,,,,
momentum_roc,"{'n': 50, 'thresh': 2.5}",10,,,,,-3019.97,12.5,16.0,0.12,,,,
momentum_roc,"{'n': 50, 'thresh': 3.0}",1,,,,,-2579.96,11.1,27.0,0.06,,,,
momentum_roc,"{'n': 50, 'thresh': 3.0}",2,,,,,-2231.25,26.1,23.0,0.09,,,,
momentum_roc,"{'n': 50, 'thresh': 3.0}",3,,,,,-2030.93,26.3,19.0,0.07,,,,
momentum_roc,"{'n': 50, 'thresh': 3.0}",5,,,,,-1749.15,21.4,14.0,0.06,,,,
momentum_roc,"{'n': 50, 'thresh': 3.0}",7,,,,,-1874.8,15.4,13.0,0.1,,,,
momentum_roc,"{'n': 50, 'thresh': 3.0}",10,,,,,-1243.91,30.0,10.0,0.24,,,,
breakout,{'lookback': 55},1,-9653.0,1.8,112.0,0.03,-3483.43,7.1,42.0,0.05,,,,
breakout,{'lookback': 55},2,-9081.1,2.0,102.0,0.01,-3294.9,10.8,37.0,0.11,,,,
breakout,{'lookback': 55},3,-6450.19,7.1,84.0,0.08,-2744.09,21.2,33.0,0.23,,,,
breakout,{'lookback': 55},5,-6658.97,6.9,72.0,0.04,-1655.53,30.8,26.0,0.37,,,,
breakout,{'lookback': 55},7,-4935.98,9.5,63.0,0.15,-1502.7,39.1,23.0,0.36,,,,
breakout,{'lookback': 55},10,-3645.94,13.5,52.0,0.19,-2371.88,28.6,21.0,0.28,,,,
donchian,{'lookback': 55},1,-5052.82,3.2,62.0,0.06,-2049.06,16.0,25.0,0.17,,,,
donchian,{'lookback': 55},2,-4882.51,3.6,56.0,0.02,-2422.7,17.4,23.0,0.14,,,,
donchian,{'lookback': 55},3,-3370.87,10.2,49.0,0.14,-2700.85,17.4,23.0,0.14,,,,
donchian,{'lookback': 55},5,-3228.23,11.9,42.0,0.1,-2089.34,26.3,19.0,0.2,,,,
donchian,{'lookback': 55},7,-2888.2,10.0,40.0,0.22,-1203.53,37.5,16.0,0.41,,,,
donchian,{'lookback': 55},10,-2268.41,13.9,36.0,0.27,-1485.73,33.3,15.0,0.32,,,,
momentum_roc,"{'n': 55, 'thresh': 1.0}",1,-13579.77,1.8,165.0,0.01,-10500.73,13.0,123.0,0.1,,,,
momentum_roc,"{'n': 55, 'thresh': 1.0}",2,-10696.51,5.3,132.0,0.05,-8254.38,20.0,95.0,0.12,,,,
momentum_roc,"{'n': 55, 'thresh': 1.0}",3,-7931.12,9.3,108.0,0.1,-7443.27,19.2,78.0,0.14,,,,
momentum_roc,"{'n': 55, 'thresh': 1.0}",5,-5758.84,14.5,83.0,0.14,-5276.63,25.4,59.0,0.22,,,,
momentum_roc,"{'n': 55, 'thresh': 1.0}",7,-5099.83,14.5,69.0,0.19,-4895.76,25.5,47.0,0.2,,,,
momentum_roc,"{'n': 55, 'thresh': 1.0}",10,-4009.77,19.6,56.0,0.2,-4602.85,25.0,40.0,0.31,,,,
momentum_roc,"{'n': 55, 'thresh': 1.5}",1,-5118.82,4.6,65.0,0.02,-7367.62,15.1,93.0,0.09,,,,
momentum_roc,"{'n': 55, 'thresh': 1.5}",2,-4506.8,3.8,52.0,0.02,-7141.11,16.4,73.0,0.1,,,,
momentum_roc,"{'n': 55, 'thresh': 1.5}",3,-3874.76,4.7,43.0,0.03,-5687.94,25.8,62.0,0.16,,,,
momentum_roc,"{'n': 55, 'thresh': 1.5}",5,-2807.86,5.9,34.0,0.04,-4104.19,22.7,44.0,0.24,,,,
momentum_roc,"{'n': 55, 'thresh': 1.5}",7,-2377.86,7.4,27.0,0.06,-4124.05,28.9,38.0,0.18,,,,
momentum_roc,"{'n': 55, 'thresh': 1.5}",10,-1908.02,13.6,22.0,0.03,-3524.03,24.1,29.0,0.27,,,,
momentum_roc,"{'n': 55, 'thresh': 2.0}",1,-3220.84,0.0,33.0,0.0,-5821.02,16.9,71.0,0.09,,,,
momentum_roc,"{'n': 55, 'thresh': 2.0}",2,-2390.85,3.8,26.0,0.01,-5249.4,13.0,54.0,0.07,,,,
momentum_roc,"{'n': 55, 'thresh': 2.0}",3,-2267.98,4.3,23.0,0.0,-4461.87,31.9,47.0,0.18,,,,
momentum_roc,"{'n': 55, 'thresh': 2.0}",5,-1628.8,5.9,17.0,0.0,-4803.06,25.0,36.0,0.11,,,,
momentum_roc,"{'n': 55, 'thresh': 2.0}",7,-1633.65,6.7,15.0,0.05,-3392.7,34.5,29.0,0.22,,,,
momentum_roc,"{'n': 55, 'thresh': 2.0}",10,-1303.73,16.7,12.0,0.02,-4300.68,25.0,24.0,0.15,,,,
momentum_roc,"{'n': 55, 'thresh': 2.5}",1,-1769.44,0.0,18.0,0.0,-4061.98,12.5,48.0,0.06,,,,
momentum_roc,"{'n': 55, 'thresh': 2.5}",2,-1264.67,0.0,14.0,0.0,-3599.38,12.8,39.0,0.06,,,,
momentum_roc,"{'n': 55, 'thresh': 2.5}",3,-970.27,0.0,10.0,0.0,-3229.6,24.2,33.0,0.17,,,,
momentum_roc,"{'n': 55, 'thresh': 2.5}",5,,,,,-2060.56,38.5,26.0,0.31,,,,
momentum_roc,"{'n': 55, 'thresh': 2.5}",7,,,,,-1955.23,40.0,20.0,0.28,,,,
momentum_roc,"{'n': 55, 'thresh': 2.5}",10,,,,,-2240.33,16.7,18.0,0.14,,,,
momentum_roc,"{'n': 55, 'thresh': 3.0}",1,,,,,-2537.93,16.1,31.0,0.04,,,,
momentum_roc,"{'n': 55, 'thresh': 3.0}",2,,,,,-2428.69,16.0,25.0,0.12,,,,
momentum_roc,"{'n': 55, 'thresh': 3.0}",3,,,,,-2732.16,27.3,22.0,0.13,,,,
momentum_roc,"{'n': 55, 'thresh': 3.0}",5,,,,,-2004.08,23.5,17.0,0.16,,,,
momentum_roc,"{'n': 55, 'thresh': 3.0}",7,,,,,-2177.19,6.7,15.0,0.07,,,,
momentum_roc,"{'n': 55, 'thresh': 3.0}",10,,,,,-1441.24,30.8,13.0,0.19,,,,
breakout,{'lookback': 60},1,-9226.27,1.9,107.0,0.03,-2722.21,8.1,37.0,0.13,,,,
breakout,{'lookback': 60},2,-8762.77,2.0,98.0,0.01,-2555.47,16.1,31.0,0.13,,,,
breakout,{'lookback': 60},3,-6418.37,6.2,81.0,0.08,-2698.82,20.0,30.0,0.2,,,,
breakout,{'lookback': 60},5,-6630.93,7.0,71.0,0.04,-1272.7,36.4,22.0,0.39,,,,
breakout,{'lookback': 60},7,-4661.42,11.5,61.0,0.16,-1787.12,36.8,19.0,0.24,,,,
breakout,{'lookback': 60},10,-3570.73,12.0,50.0,0.18,-1483.75,29.4,17.0,0.4,,,,
donchian,{'lookback': 60},1,-4860.05,3.3,60.0,0.06,-1844.25,16.7,24.0,0.19,,,,
donchian,{'lookback': 60},2,-4670.21,3.7,54.0,0.02,-2153.6,18.2,22.0,0.15,,,,
donchian,{'lookback': 60},3,-3178.18,10.6,47.0,0.14,-2477.42,18.2,22.0,0.15,,,,
donchian,{'lookback': 60},5,-3008.75,12.5,40.0,0.11,-1888.23,27.8,18.0,0.21,,,,
donchian,{'lookback': 60},7,-2661.49,10.5,38.0,0.23,-1081.31,40.0,15.0,0.44,,,,
donchian,{'lookback': 60},10,-2050.23,14.7,34.0,0.29,-1406.45,35.7,14.0,0.34,,,,
momentum_roc,"{'n': 60, 'thresh': 1.0}",1,-13829.65,4.0,173.0,0.04,-10097.58,12.9,124.0,0.09,,,,
momentum_roc,"{'n': 60, 'thresh': 1.0}",2,-10870.51,3.7,134.0,0.03,-8786.15,20.6,97.0,0.13,,,,
momentum_roc,"{'n': 60, 'thresh': 1.0}",3,-8434.97,9.9,111.0,0.08,-8633.81,23.5,81.0,0.15,,,,
momentum_roc,"{'n': 60, 'thresh': 1.0}",5,-6401.04,10.7,84.0,0.12,-6680.16,25.4,59.0,0.22,,,,
momentum_roc,"{'n': 60, 'thresh': 1.0}",7,-4756.63,15.9,69.0,0.22,-6682.84,26.5,49.0,0.14,,,,
momentum_roc,"{'n': 60, 'thresh': 1.0}",10,-4107.0,14.8,54.0,0.17,-5611.02,16.7,36.0,0.11,,,,
momentum_roc,"{'n': 60, 'thresh': 1.5}",1,-6958.07,2.5,81.0,0.01,-8943.38,9.3,97.0,0.05,,,,
momentum_roc,"{'n': 60, 'thresh': 1.5}",2,-4915.74,4.8,62.0,0.02,-8858.67,15.4,78.0,0.07,,,,
momentum_roc,"{'n': 60, 'thresh': 1.5}",3,-4411.63,4.0,50.0,0.03,-6184.64,21.0,62.0,0.17,,,,
momentum_roc,"{'n': 60, 'thresh': 1.5}",5,-2980.53,10.3,39.0,0.08,-5898.97,27.1,48.0,0.16,,,,
momentum_roc,"{'n': 60, 'thresh': 1.5}",7,-2618.95,6.1,33.0,0.1,-5469.65,31.7,41.0,0.14,,,,
momentum_roc,"{'n': 60, 'thresh': 1.5}",10,-2483.34,12.0,25.0,0.08,-5452.22,20.0,30.0,0.15,,,,
momentum_roc,"{'n': 60, 'thresh': 2.0}",1,-3662.08,0.0,38.0,0.0,-6370.42,12.9,70.0,0.05,,,,
momentum_roc,"{'n': 60, 'thresh': 2.0}",2,-2908.38,0.0,30.0,0.0,-5738.94,14.8,54.0,0.09,,,,
momentum_roc,"{'n': 60, 'thresh': 2.0}",3,-2494.53,8.0,25.0,0.03,-4026.47,27.3,44.0,0.12,,,,
momentum_roc,"{'n': 60, 'thresh': 2.0}",5,-2141.88,5.0,20.0,0.02,-4648.63,20.6,34.0,0.08,,,,
momentum_roc,"{'n': 60, 'thresh': 2.0}",7,-1687.76,13.3,15.0,0.02,-3062.01,32.1,28.0,0.17,,,,
momentum_roc,"{'n': 60, 'thresh': 2.0}",10,-1317.26,25.0,12.0,0.11,-3006.92,22.7,22.0,0.17,,,,
momentum_roc,"{'n': 60, 'thresh': 2.5}",1,-2079.02,0.0,22.0,0.0,-4996.25,13.2,53.0,0.03,,,,
momentum_roc,"{'n': 60, 'thresh': 2.5}",2,-1348.98,0.0,16.0,0.0,-3703.87,22.5,40.0,0.11,,,,
momentum_roc,"{'n': 60, 'thresh': 2.5}",3,-1302.65,0.0,14.0,0.0,-2908.1,34.3,35.0,0.2,,,,
momentum_roc,"{'n': 60, 'thresh': 2.5}",5,-1084.21,10.0,10.0,0.02,-3088.75,28.6,28.0,0.16,,,,
momentum_roc,"{'n': 60, 'thresh': 2.5}",7,,,,,-2233.97,31.8,22.0,0.23,,,,
momentum_roc,"{'n': 60, 'thresh': 2.5}",10,,,,,-3393.43,26.3,19.0,0.11,,,,
momentum_roc,"{'n': 60, 'thresh': 3.0}",1,,,,,-2802.34,12.1,33.0,0.05,,,,
momentum_roc,"{'n': 60, 'thresh': 3.0}",2,,,,,-2815.01,11.1,27.0,0.04,,,,
momentum_roc,"{'n': 60, 'thresh': 3.0}",3,,,,,-2433.55,18.2,22.0,0.1,,,,
momentum_roc,"{'n': 60, 'thresh': 3.0}",5,,,,,-1634.67,18.8,16.0,0.17,,,,
momentum_roc,"{'n': 60, 'thresh': 3.0}",7,,,,,-1617.94,26.7,15.0,0.19,,,,
momentum_roc,"{'n': 60, 'thresh': 3.0}",10,,,,,-1256.72,9.1,11.0,0.07,,,,
supertrend,"{'require_adx': False, 'adx_thresh': 0}",1,-38226.24,3.9,484.0,0.03,-14952.52,13.9,202.0,0.15,-1812.44,37.0,27.0,0.54
supertrend,"{'require_adx': False, 'adx_thresh': 0}",2,-28774.97,6.3,363.0,0.05,-11389.26,23.8,151.0,0.25,-2455.57,28.6,21.0,0.34
supertrend,"{'require_adx': False, 'adx_thresh': 0}",3,-23247.5,4.8,290.0,0.03,-10146.11,25.6,121.0,0.24,-2907.56,23.5,17.0,0.38
supertrend,"{'require_adx': False, 'adx_thresh': 0}",5,-15800.64,16.3,208.0,0.12,-6476.43,33.3,87.0,0.36,356.67,41.7,12.0,1.17
supertrend,"{'require_adx': False, 'adx_thresh': 0}",7,-11851.65,16.7,162.0,0.15,-4466.23,33.8,68.0,0.48,,,,
supertrend,"{'require_adx': False, 'adx_thresh': 0}",10,-8264.08,23.1,121.0,0.22,-1370.04,37.3,51.0,0.79,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 20}",1,-30443.37,1.4,359.0,0.01,-12401.98,12.7,142.0,0.08,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 20}",2,-21829.45,4.0,272.0,0.04,-8619.12,20.8,106.0,0.17,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 20}",3,-18937.02,5.4,221.0,0.04,-6643.71,26.7,86.0,0.24,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 20}",5,-12639.52,9.4,160.0,0.1,-5026.89,29.5,61.0,0.32,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 20}",7,-10508.92,8.7,127.0,0.12,-5417.65,26.0,50.0,0.23,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 20}",10,-8868.75,17.0,100.0,0.14,-2975.42,29.7,37.0,0.4,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 25}",1,-19691.9,3.6,250.0,0.03,-8765.96,14.3,112.0,0.1,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 25}",2,-15733.74,3.1,196.0,0.03,-6154.14,25.9,85.0,0.18,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 25}",3,-13175.35,3.2,158.0,0.05,-5896.2,25.0,68.0,0.19,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 25}",5,-9679.53,7.0,115.0,0.08,-4531.52,32.0,50.0,0.27,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 25}",7,-7700.33,9.4,96.0,0.1,-3115.72,42.5,40.0,0.32,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 25}",10,-5730.11,17.8,73.0,0.17,-1149.5,43.8,32.0,0.68,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 30}",1,-13284.13,2.5,160.0,0.04,-7163.65,13.0,77.0,0.1,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 30}",2,-10102.15,3.3,123.0,0.04,-6097.24,12.1,58.0,0.06,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 30}",3,-8475.93,6.8,103.0,0.09,-3806.54,20.8,48.0,0.18,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 30}",5,-6599.04,5.3,75.0,0.09,-4388.7,22.2,36.0,0.12,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 30}",7,-6164.86,9.4,64.0,0.11,-3739.81,23.3,30.0,0.17,,,,
supertrend,"{'require_adx': True, 'adx_thresh': 30}",10,-4907.02,10.4,48.0,0.11,-1510.56,45.5,22.0,0.37,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",1,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",2,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",3,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",5,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",7,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",10,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",1,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",2,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",3,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",5,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",7,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",10,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",1,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",2,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",3,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",5,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",7,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",10,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",1,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",2,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",3,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",5,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",7,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",10,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",1,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",2,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",3,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",5,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",7,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",10,,,,,,,,,,,,
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",1,,,,,,,,,,,,
